Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
91.7393814711192,35,63071.988240301514,167.07290319423433,Discover Managed zero administration algorithm!,Andrewview,0,Cocos (Keeling) Islands,2025-03-03 06:13:55.200853,1
63.354926006570935,21,67402.52076809361,125.41173659911541,Discover Profound executive attitude!,New Sherryland,1,Albania,2025-04-11 22:40:41.656407,1
71.12901725926682,36,61282.40028556764,125.08413442373653,Discover Universal dynamic definition!,Port Timothyview,1,Guinea,2025-04-05 18:27:39.806425,1
56.24525355191351,37,43729.298149201626,238.58807937288657,Discover Object-based asymmetric time-frame!,Emilyville,0,Martinique,2024-06-20 07:20:25.697673,1
68.63979765245595,42,81767.66151586766,53.85017007460307,Discover Inverse national adapter!,East Vanessaport,0,Guinea-Bissau,2024-07-27 19:41:42.676464,1
73.78972096017023,48,58693.123416310285,88.5613805348222,Discover Stand-alone analyzing workforce!,Port Theresaville,0,Mauritius,2024-07-11 07:07:03.811473,1
63.03380305091248,34,85208.95045584723,96.3175626029822,Discover Public-key local artificial intelligence!,West Duane,1,Mauritius,2025-03-17 17:07:20.002370,1
28.924990318150073,56,57807.212303160006,211.5609096363604,Discover User-centric optimizing flexibility!,South Johnfurt,1,Turkey,2024-05-15 01:35:57.182255,1
71.6294179266179,18,51315.19971811699,114.21546775831804,Discover Persistent scalable Graphical User Interface!,West Cody,0,South Georgia and the South Sandwich Islands,2024-11-06 14:55:40.789700,1
72.29122954710914,39,75762.10186069696,149.60835499382682,Discover Ergonomic 3rdgeneration process improvement!,North Amberchester,1,Pakistan,2025-03-22 12:18:13.979565,1
51.39653047304098,27,59517.80437116651,121.03687188310705,Discover Phased maximized analyzer!,North Mark,0,Syrian Arab Republic,2024-11-10 12:47:56.576015,1
39.31225927854972,18,57001.339517639346,164.12801369323552,Discover Multi-tiered exuding extranet!,Elizabethtown,0,Western Sahara,2024-07-05 04:36:37.418998,1
94.5175830100793,32,36994.53691536108,139.49145809154027,Discover Enterprise-wide maximized toolset!,East Amandaport,1,Estonia,2024-12-06 20:21:58.728347,1
74.82891021788804,20,64903.267077037424,150.12396784798287,Discover Phased 24/7 strategy!,Blakemouth,1,Iceland,2024-06-22 12:46:28.307045,1
60.418379381565806,33,47600.34425566137,191.48985485212722,Discover Triple-buffered optimizing interface!,Lake Kevinbury,0,Chile,2024-10-15 17:30:35.539967,1
42.259342337050256,35,48283.13186389039,157.6107858739586,Discover Digitized scalable hardware!,Danielmouth,0,Marshall Islands,2024-11-03 22:52:13.923222,1
48.56370343157308,46,47641.76731892243,110.59730490174952,Discover Advanced cohesive portal!,East Amanda,0,Uzbekistan,2024-09-16 23:13:56.909979,1
91.05180793572464,19,61585.50752042954,152.482681963543,Discover Distributed 5thgeneration conglomeration!,Richardmouth,0,Wallis and Futuna,2024-09-13 18:58:48.269401,1
67.75323881736092,44,31969.35589636465,236.74610993391548,Discover Versatile encompassing data-warehouse!,Yolandaland,1,Malaysia,2025-04-23 05:42:21.964019,1
53.98825865998587,35,51837.31985911289,162.59881876015032,Discover Decentralized grid-enabled parallelism!,Nguyenburgh,1,Denmark,2024-08-01 14:06:45.093510,1
75.19378462449312,45,69704.18486664067,146.07638619916008,Discover Organized heuristic attitude!,Lake Danafort,1,Colombia,2024-12-07 03:49:27.489470,1
48.71203625107353,30,36314.96695989989,85.17788188957198,Discover Enhanced leadingedge customer loyalty!,Burnsfort,1,Belarus,2025-01-12 09:21:26.553667,1
95.01686060560758,21,57593.184414018775,168.9767412265982,Discover De-engineered disintermediate utilization!,Johnchester,1,Djibouti,2025-02-19 09:30:07.138016,1
92.05601069793451,22,45529.00869593748,174.88907520726877,Discover User-friendly attitude-oriented intranet!,Nortonview,0,Romania,2024-08-02 15:28:04.890304,1
55.66851857594447,22,48944.6032080155,152.508925871492,Discover Cross-platform multimedia capability!,Port Sheriborough,0,Indonesia,2024-06-11 07:45:00.842301,1
52.42659505938279,39,79827.2839058486,144.56376476375192,Discover Compatible methodical Graphic Interface!,Brownborough,0,Tonga,2024-09-08 23:39:31.016402,1
20.0,49,30242.662246824875,253.30158724695738,Discover Decentralized fault-tolerant neural-net!,South Williamfort,1,Burkina Faso,2024-12-22 00:46:45.991284,1
35.368384568972644,29,66484.45507257424,174.21710996497626,Discover Face-to-face eco-centric framework!,Willisfort,1,Tokelau,2024-10-05 14:27:28.429114,1
38.21060450084488,41,47831.075968341815,189.60113047371854,Discover Up-sized analyzing product!,Lake Larrychester,0,Maldives,2024-09-18 11:32:38.446744,1
67.70380681974771,19,47085.04022281499,142.67528617687285,Discover Assimilated disintermediate system engine!,South Aliciahaven,1,Saint Vincent and the Grenadines,2024-11-07 12:12:23.688751,1
58.47532591117281,36,38326.56486267599,134.73622327847778,Discover Streamlined regional complexity!,Amyton,0,Uruguay,2024-12-31 22:06:15.290159,1
38.09329025169517,41,66308.49455910454,165.28396310808563,Discover Virtual demand-driven middleware!,Loweryport,1,Indonesia,2024-08-07 13:20:04.400133,1
59.37671915070885,20,52128.930755739755,134.69828551188277,Discover Function-based full-range approach!,Jeffreyfurt,0,Mali,2024-07-23 22:52:17.827508,1
75.10674295294697,32,50234.958793080215,137.98264061287608,Discover Persevering solution-oriented productivity!,West Patricia,0,Belgium,2024-11-20 18:02:52.832070,1
75.55678699831174,42,56647.55393806112,158.52822727497448,Discover Reduced interactive hub!,Katieview,1,Gabon,2024-05-07 23:44:36.075499,1
27.006594382822378,18,52445.69311387299,119.48760617530675,Discover Networked leadingedge model!,Austinberg,0,Lebanon,2024-12-25 19:28:25.582997,1
62.43473039032338,48,24989.681803697134,148.8163686023847,Discover Grass-roots well-modulated ability!,East Isaacfort,1,Kuwait,2025-04-12 03:01:39.812794,1
37.33318446056779,38,47637.63725533962,143.20336586104204,Discover Customizable foreground success!,Gouldland,1,Cyprus,2025-01-02 13:52:18.388069,1
83.03457394280548,42,68431.61336422486,178.68102549816132,Discover Polarized high-level benchmark!,North Garyport,1,Madagascar,2024-06-26 23:23:30.481088,1
80.68292832706997,30,32400.753038315375,115.54742647391706,Discover Extended human-resource hardware!,Saraborough,1,Saint Barthelemy,2024-09-16 07:36:19.423649,1
47.03945547351083,18,38650.93150215468,60.00272378890159,Discover Inverse 24hour encryption!,Lake Jeffborough,1,Madagascar,2025-02-28 16:09:40.764152,1
49.679095951992004,40,48598.129069022114,127.57460319429298,Discover Cross-platform encompassing array!,Stevenbury,1,Niue,2024-10-28 10:06:24.892049,1
55.774658990033856,34,44115.64872044287,155.8914409089899,Discover Total bandwidth-monitored artificial intelligence!,North Sandrachester,1,Vietnam,2024-07-05 07:43:31.111432,1
20.0,35,54581.71776787588,178.56429828640947,Discover Focused object-oriented help-desk!,New Tara,1,Holy See (Vatican City State),2024-06-16 20:28:21.894869,1
71.71936346881154,45,38603.84872481889,112.28627988912739,Discover Decentralized bi-directional analyzer!,Loganborough,1,Poland,2025-01-27 13:51:47.617843,1
59.543109073197385,42,49182.182142859405,161.68399438571558,Discover Adaptive motivating superstructure!,Port Robertside,1,Equatorial Guinea,2025-02-25 19:38:25.844029,1
84.40350165135717,54,54280.082026009986,185.4061746247213,Discover Profit-focused dynamic database!,Shawnburgh,0,Cameroon,2024-08-28 06:46:29.532161,1
43.031815640748945,36,64734.10624311957,170.0500265242196,Discover Realigned client-driven challenge!,Webbmouth,1,Saint Kitts and Nevis,2024-08-22 05:31:38.651944,1
52.617541035001366,28,73671.84079149395,108.37459586217007,Discover Versatile even-keeled time-frame!,East Bryceborough,0,Congo,2025-02-12 06:24:42.452776,1
34.869494839217694,33,51076.7926921984,112.67094500650526,Discover Quality-focused user-facing focus group!,Lowetown,0,Moldova,2024-10-22 18:16:14.134040,1
44.91418873011494,39,83320.90361868739,157.40013798698578,Discover Cross-platform incremental hub!,Mclaughlinside,1,Zimbabwe,2025-02-06 13:00:20.756883,1
41.36036007863562,45,52241.43129183214,205.013612485004,Discover Face-to-face leadingedge complexity!,Carterfort,0,Benin,2024-08-02 09:12:24.222330,1
84.91947357692891,20,67433.12722384796,140.56660637529686,Discover Digitized 6thgeneration help-desk!,East Sandra,1,Saint Vincent and the Grenadines,2025-03-21 03:07:32.813905,1
51.03476302497215,35,83972.61602090168,133.38689122681706,Discover Synergized multi-tasking benchmark!,West Jeffreyville,0,Bahamas,2024-06-11 05:47:09.992437,1
67.48351369489227,51,57089.626138539024,85.21530139548335,Discover Optional modular hardware!,Combshaven,1,Pakistan,2025-02-07 22:36:52.311116,1
57.38473192276391,32,34397.100676336966,125.42852480703198,Discover Re-engineered client-server Graphical User Interface!,East Sarah,1,Martinique,2024-07-08 19:55:32.139675,1
39.610694679743744,44,56363.557858114465,111.39047384328848,Discover Adaptive cohesive intranet!,Riveraborough,0,Cuba,2025-02-27 10:40:32.628282,1
61.633991536567144,39,45825.35667692634,141.08797496731637,Discover Object-based didactic migration!,Buckleyhaven,0,Mozambique,2024-10-10 21:13:59.994172,1
76.9820666372719,44,50883.51959541322,79.48704028259328,Discover Triple-buffered web-enabled moratorium!,New Douglasmouth,0,Liechtenstein,2025-04-04 02:47:52.053178,1
40.844812149132956,26,84774.65323742823,126.85638182425163,Discover Persistent discrete parallelism!,North Michaelville,0,Burkina Faso,2024-11-10 14:37:31.685685,1
81.18225581462758,26,36658.54865164186,99.64262616955254,Discover Exclusive radical middleware!,Thomasport,1,Nauru,2024-07-26 21:46:35.962682,1
48.005581570446076,35,59507.00233458788,177.60917223355395,Discover Sharable demand-driven challenge!,Calebchester,0,Bangladesh,2024-08-12 09:20:38.005630,1
55.34032147854319,19,41834.180795174136,105.63310568494069,Discover Compatible explicit intranet!,Smithfurt,1,Puerto Rico,2024-09-20 03:58:22.197329,1
75.61366246020096,32,50385.13088198628,117.1060304940103,Discover Re-contextualized responsive ability!,East Davidport,0,Bangladesh,2024-12-15 16:52:07.091702,1
51.73127685561024,37,66172.63502806725,151.28506103818432,Discover Compatible composite system engine!,Elizabethside,0,Panama,2025-01-21 19:34:08.768514,1
65.75149718671732,52,59772.45915209534,121.85137689984302,Discover Phased background analyzer!,Collinschester,0,Northern Mariana Islands,2024-06-14 03:54:58.119161,1
58.70618342423815,39,51624.51596557617,234.37810489945295,Discover Organized leadingedge protocol!,South Kevinfurt,0,Bolivia,2024-09-05 15:56:56.219354,1
67.58736013407638,41,45252.99512103058,177.2206062911769,Discover Configurable discrete model!,Port Megan,0,Kyrgyz Republic,2025-04-02 03:56:23.321563,1
20.0,46,59741.172882304214,140.68826313256872,Discover Self-enabling background approach!,Port Joseph,0,Niger,2024-06-19 14:53:16.468546,1
28.406363695838344,25,80615.30075730056,154.7240554178802,Discover Diverse bottom-line secured line!,Wardberg,1,Congo,2024-10-25 06:07:01.069503,1
77.31934012093676,33,41479.72086064564,50.0,Discover Advanced directional extranet!,Zacharyborough,1,Guam,2024-11-02 20:35:17.903311,1
85.74362811298101,59,83674.9582818666,189.26900694841984,Discover Distributed exuding architecture!,Williamshaven,1,Turkey,2024-12-28 08:12:25.537330,1
46.790265929369575,34,72992.46176087727,160.47586679068678,Discover Visionary high-level product!,East Andrew,1,Honduras,2024-08-22 04:55:35.264672,1
60.11943295657731,46,75540.3005136665,137.0736870829031,Discover Profit-focused responsive forecast!,Elizabethshire,1,Italy,2024-11-07 07:50:40.682565,1
70.89438505804603,44,59626.48571394402,162.63398731017685,Discover Persistent static projection!,New Wandatown,1,Brazil,2024-07-25 20:01:03.385186,1
78.86435203317409,20,72566.94663264841,167.51396975371227,Discover Reactive non-volatile ability!,Nelsonton,0,Denmark,2025-02-16 02:31:33.009371,1
24.44645456658303,38,39867.530763240604,123.34509930655004,Discover Digitized 5thgeneration budgetary management!,New Brandon,1,Senegal,2024-07-22 05:29:39.848249,1
47.27919506043246,36,44979.34138227232,155.20648164647002,Discover User-centric non-volatile access!,Williamschester,0,Martinique,2025-02-03 21:35:54.296380,1
58.3484124030025,38,66487.20720880589,181.94898165946802,Discover Secured leadingedge utilization!,North Charleshaven,0,Panama,2025-02-19 04:04:27.410795,1
79.06280394472098,27,59437.67582835724,158.19590972808862,Discover Virtual local info-mediaries!,Reedview,1,San Marino,2024-08-04 22:17:47.903277,1
114.9686096744299,23,52774.311122533465,129.89576051050645,Discover Public-key web-enabled definition!,Maryfurt,1,Switzerland,2024-07-13 13:27:14.177337,1
60.439885463805645,30,20000.0,151.86603046631467,Discover Enhanced 3rdgeneration Local Area Network!,Maryville,0,Mozambique,2025-01-20 17:13:48.163409,1
36.860450757920226,34,48467.889279427436,195.28956254490538,Discover Expanded object-oriented forecast!,Bartonborough,0,British Indian Ocean Territory (Chagos Archipelago),2025-04-04 23:03:31.385097,1
73.04536154402597,46,37389.19329552601,171.35903764061806,Discover Reactive stable middleware!,Lake Henry,1,Armenia,2024-12-01 14:47:08.234220,1
91.4199157908142,53,62403.014669672535,93.47731382911832,Discover Up-sized even-keeled challenge!,Mullinsstad,1,Israel,2024-12-13 06:13:03.072059,1
67.16028241959002,48,52132.472071491466,163.46735256849686,Discover Team-oriented needs-based capacity!,Amberville,1,Pakistan,2024-09-07 03:46:31.123309,1
46.867029096914145,43,45575.49183750243,158.16631620767424,Discover Upgradable user-facing extranet!,Tannertown,1,Uruguay,2024-10-09 12:41:22.150357,1
84.15987882960039,24,94643.65723936455,186.5645409484628,Discover Streamlined human-resource firmware!,East Kevin,1,Bahrain,2025-02-21 06:01:49.261577,1
78.2709123699687,30,70572.61715041351,141.31278051719204,Discover Proactive uniform interface!,East Stephanie,0,Argentina,2024-12-23 19:16:13.975558,1
44.478383116087514,37,70838.08212034089,125.22638834405258,Discover Down-sized multi-tasking challenge!,New Christopher,0,Sri Lanka,2024-11-06 22:18:27.499885,1
72.62851235068683,28,88033.2271702326,85.27340742172231,Discover Future-proofed object-oriented collaboration!,Michaelland,0,South Georgia and the South Sandwich Islands,2025-01-14 21:37:18.637865,1
84.94531135317746,40,67032.87674024663,112.2162237203485,Discover Team-oriented bi-directional functionalities!,West Heidimouth,1,Belize,2025-02-09 11:06:27.987037,1
88.63780085117787,42,43435.68985790701,188.31782279009178,Discover Down-sized needs-based conglomeration!,North Richardfort,1,Tanzania,2024-07-04 19:35:56.954813,1
63.67102049381088,40,41681.55472462395,147.9182594679672,Discover Grass-roots solution-oriented forecast!,Craneburgh,0,Singapore,2025-04-18 15:33:20.340361,1
57.83841107641362,45,69473.54138131352,136.00848746292095,Discover Streamlined scalable attitude!,Gomezshire,0,Netherlands Antilles,2024-06-17 11:43:17.787765,1
89.54547644162525,25,24109.68580337235,191.82495130370222,Discover Advanced global architecture!,Travisside,1,Mauritius,2025-03-15 09:07:04.919185,1
40.7967899403823,44,53833.30553485652,183.5840986938394,Discover Digitized multi-tasking database!,Port Cassandra,1,France,2024-06-06 20:56:32.096473,1
73.7715858184201,28,22433.13433665328,110.5701778548796,Discover Optimized secondary utilization!,Adamsview,0,Mauritius,2024-09-12 09:50:38.313320,1
37.599467452711416,25,56482.652625842595,188.03985334505336,Discover Fully-configurable foreground standardization!,South Stephanie,0,Kazakhstan,2025-02-03 20:12:30.610528,1
86.30752544519206,40,67811.0537606793,73.65675877283451,Discover Diverse attitude-oriented ability!,Mcgeeberg,1,Pakistan,2024-06-06 20:25:07.929416,1
59.83908968777677,47,59191.23301905448,158.38179767601693,Discover Cloned dedicated data-warehouse!,Nicholasstad,0,Niue,2024-10-02 05:12:44.452814,1
90.37166471294938,39,69071.64038455897,153.65233589575467,Discover Centralized content-based support!,New Jamesville,1,Somalia,2024-11-10 10:15:25.269491,1
74.82825512711054,35,84472.40412489872,185.99127650553822,Discover Profound dynamic software!,Hullstad,1,Togo,2024-08-18 19:24:51.089658,1
40.5355953987614,38,52846.92344106987,155.24046704982027,Discover Ergonomic clear-thinking task-force!,West Melissahaven,1,Barbados,2025-01-05 10:58:31.450231,1
